SEASON,LAT,LON,WMO_WIND,WMO_PRES,DIST2LAND
Year,degrees_north,degrees_east,kts,mb,km
1973,-12.1467,115,20,1005,369
1973,-12.3697,115,25,1004,403
1973,-12.5901,115.013,25,1003,425
1973,-12.8638,115.019,25,1002,459
1973,-13.1069,115.021,25,1002,481
1973,-13.3482,115.024,25,1002,504
1973,-13.6414,115.028,25,1001,537
1973,-14.0005,115.031,25,1000,580
1973,-14.4257,114.984,25,1000,623
1973,-14.945,114.841,30,997,668
1973,-15.4756,114.681,30,996,608
1973,-15.9575,114.541,30,994,564
1973,-16.4212,114.388,40,992,528
1973,-16.8748,114.209,40,990,490
1973,-17.2573,113.951,45,990,464
1973,-17.6277,113.64,50,986,459
1973,-17.7959,113.241,60,980,465
1973,-17.8106,112.894,70,970,472
1973,-17.8028,112.523,70,970,484
1973,-17.8292,112.052,70,970,499
1973,-17.932,111.449,70,970,523
1973,-18.0893,110.71,70,970,547
1973,-18.2977,109.853,75,968,587
1973,-18.6155,109.017,75,966,638
1973,-18.9252,108.303,80,964,682
1973,-19.2111,107.862,80,964,703
1973,-19.4552,107.425,80,964,730
1973,-19.6652,107.035,80,964,757
1973,-19.8637,106.668,80,964,775
1973,-20.0517,106.301,80,965,805
1973,-20.2701,105.94,80,965,837
1973,-20.5107,105.507,80,965,869
1973,-20.79,105.056,80,965,900
1973,-20.9939,104.642,80,968,945
1973,-21.2137,104.223,70,970,981
1973,-21.497,103.796,70,970,1016
1973,-21.812,103.365,65,975,1053
1973,-22.154,102.907,65,975,1099
1973,-22.5235,102.444,60,978,1141
1973,-22.6999,102.243,55,980,1156
1973,-23.1734,101.481,55,982,1217
1973,-23.4429,100.888,55,982,1274
1973,-23.7318,100.41,50,985,1321
1973,-23.9988,100.023,50,985,1358
1973,-24.425,99.8378,50,986,1369
1973,-24.9391,99.7365,50,987,1369
1973,-25.3518,99.6067,45,990,1372
1973,-25.4686,99.5004,45,990,1381
1973,-25.6114,99.1277,40,992,1420
1973,-25.5163,98.8955,40,992,1441
1973,-25.372,98.718,40,992,1462
1973,-25.2017,98.5928,40,992,1474
1973,-25.0573,98.5274,35,993,1486
1973,-24.9362,98.5057,35,994,1489
1973,-24.7989,98.4917,35,995,1491
1973,-24.617,98.4974,30,996,1494
1973,-24.5,98.5,25,997,1496
1973,-14.694,119.862,25,1007,371
1973,-14.5238,119.643,25,1004,410
1973,-14.7434,119.513,25,1002,402
1973,-14.8196,119.385,25,1001,403
1973,-14.9274,119.259,25,1001,404
1973,-15.0505,118.982,25,1001,417
1973,-15.24,118.743,25,1001,439
1973,-15.5073,118.533,25,1000,443
1973,-15.847,118.361,30,999,438
1973,-16.2123,118.251,30,998,433
1973,-16.5804,118.147,35,996,405
1973,-16.8914,118.03,35,994,376
1973,-17.1789,117.885,40,992,348
1973,-17.4584,117.711,45,990,326
1973,-17.7305,117.509,50,988,308
1973,-17.9829,117.34,60,986,281
1973,-18.2379,117.168,60,984,263
1973,-18.4487,116.965,65,980,246
1973,-18.8085,116.812,70,975,201
1973,-19.1387,116.754,80,970,167
1973,-19.5057,116.873,85,960,123
1973,-19.9619,117.131,85,960,74
1973,-20.3876,117.385,90,960,39
1973,-20.7721,117.598,90,962,0
1973,-21.1332,117.795,80,965,0
1973,-21.5159,117.995,70,970,0
1973,-21.8894,118.193,60,970,0
1973,-22.2502,118.391,50,970,0
1973,-22.5756,118.601,45,972,0
1973,-22.9009,118.844,40,975,0
1973,-23.1837,119.061,40,977,0
1973,-23.4802,119.316,35,980,0
1973,-23.7943,119.604,30,985,0
1973,-24.1444,119.934,30,985,0
1973,-24.4632,120.224,25,987,0
1973,-24.7565,120.448,25,990,0
1973,-25.0354,120.556,25,991,0
1973,-25.3332,120.584,25,993,0
1973,-25.6535,120.525,20,993,0
1973,-25.9713,120.442,20,993,0
1973,-26.3,120.4,20,996,0
1973,-26.6,120.4,20,996,0
1973,-14.6,138.6,30,998,175
1973,-14.697,138.296,35,995,147
1973,-14.775,138.156,35,995,140
1973,-14.81,138.07,35,995,131
1973,-14.844,138.011,35,995,121
1973,-14.8874,137.991,35,995,126
1973,-14.9771,137.95,35,995,124
1973,-15.0506,137.927,35,995,124
1973,-15.0833,137.9,35,995,124
1973,-15.2201,137.815,45,990,109
1973,-15.3713,137.699,45,990,84
1973,-15.5218,137.599,45,990,70
1973,-15.6833,137.5,60,980,46
1973,-15.792,137.462,60,980,35
1973,-15.895,137.444,70,970,22
1973,-15.9928,137.439,70,970,11
1973,-16.0276,137.412,70,970,11
1973,-16.1599,137.382,70,970,0
1973,-16.155,137.35,70,970,0
1973,-16.5313,136.956,50, ,0
1973,-17.025,136.575,40, ,0
1973,-17.7043,136.639,30, ,0
1973,-18.3154,136.746,25, ,0
1973,-15.5262,122.804,25,1002,112
1973,-15.6713,122.636,25,1000,95
1973,-15.908,122.471,25,998,79
1973,-16.2594,122.296,25,998,61
1973,-16.6059,122.128,25,998,54
1973,-16.9624,121.979,30,997,33
1973,-17.2616,121.77,30,997,42
1973,-17.5054,121.539,30,996,64
1973,-17.6728,121.292,30,996,85
1973,-17.8063,121.025,40,993,115
1973,-17.9051,120.834,45,990,123
1973,-17.9784,120.74,40,992,125
1973,-18.0039,120.695,40,992,125
1973,-18.0049,120.658,40,992,125
1973,-18,120.607,40,992,134
1973,-18.0012,120.548,40,992,143
1973,-18.0013,120.491,40,992,143
1973,-18.0007,120.402,40,992,152
1973,-18,120.314,40,992,162
1973,-18,120.234,40,993,172
1973,-18,120.167,40,993,172
1973,-18,120.132,40,994,181
1973,-18,120.114,40,994,181
1973,-18,120.105,35,995,181
1973,-18,120.095,30,996,181
1973,-11.0143,139.643,30,996,260
1973,-11.2455,139.75,30,996,235
1973,-11.4936,139.765,30,996,221
1973,-11.7327,139.722,30,996,224
1973,-11.894,139.697,30, ,220
1973,-11.95,139.683,30,996,220
1973,-12.1078,139.731,30,996,213
1973,-12.2486,139.729,30,996,211
1973,-12.3696,139.629,30,996,218
1973,-12.4956,139.471,30, ,228
1973,-12.55,139.383,35,995,239
1973,-12.7593,139.002,35,995,224
1973,-13.1198,138.435,35,994,176
1973,-13.4362,137.834,35,994,107
1973,-13.632,137.45,35,994,58
1973,-13.7,137.283,35,994,44
1973,-13.8765,136.873,35, ,10
1973,-13.9172,136.712,35,994,0
1973,-13.9962,136.139,30,996,21
1973,-13.9796,135.619,25,999,0
1973,-13.944,135.204,20, ,0
1973,-13.55,129.75,20,1004,0
1973,-13.3714,124.904,25,1005,125
1973,-13.7049,124.106,25,1005,155
1973,-13.9436,123.387,25,1004,209
1973,-14.0945,122.682,25,1004,248
1973,-14.1363,121.918,25,1004,289
1973,-14.1524,121.087,30,1005,321
1973,-14.1162,120.094,30,1004,402
1973,-14.0989,118.954,30,1004,455
1973,-14.148,117.591,35,1001,519
1973,-14.2585,116.079,35,1000,590
1973,-14.4915,114.631,35,999,638
1973,-14.6896,113.347,35,998,675
1973,-14.8998,112.297,40,996,724
1973,-15.1448,111.355,45,994,751
1973,-15.422,110.558,50,995,792
1973,-15.7662,109.801,50,990,812
1973,-16.1221,109.197,55,985,821
1973,-16.4366,108.709,60,980,829
1973,-16.7855,108.274,65,975,826
1973,-17.1233,107.872,65,975,834
1973,-17.4285,107.565,65,974,837
1973,-17.7189,107.129,65,973,861
1973,-17.9733,106.641,65,973,887
1973,-18.2335,106.074,65,973,922
1973,-18.46,105.462,65,973,959
1973,-18.6743,104.781,65,975,1013
1973,-18.8263,104.098,60,980,1075
1973,-18.9511,103.53,55,983,1123
1973,-19.041,103.013,55,985,1172
1973,-19.1773,102.511,50,986,1213
1973,-19.3218,102.015,50,988,1259
1973,-19.4263,101.51,40,990,1305
1973,-19.5419,101.049,35,992,1351
1973,-19.6797,100.691,35,994,1375
1973,-19.9343,100.344,30,995,1410
1973,-20.0573,100.265,30,996,1404
1973,-20.2662,100.141,30,1000,1419
1973,-20.4316,100.053,30,1000,1417
1973,-20.7058,99.6466,25,1002,1461
1973,-20.8203,99.3955,25,1004,1479
1973,-20.9676,99.1315,25,1004,1506
1973,-21.1508,98.8145,25,1004,1533
1973,-21.322,98.5404,25,1004,1562
1973,-21.5104,98.3197,25,1004,1578
1973,-21.6982,98.1185,25,1005,1592
1973,-21.8531,97.9268,25,1006,1607
1973,-21.911,97.7466,25,1006,1627
1973,-21.9529,97.5906,25,1006,1635
1973,-21.9847,97.466,25,1006,1645
1973,-22.0038,97.4357,20,1006,1655
1973,-22.0061,97.496,20,1007,1645
1973,-22.0029,97.5152,20,1008,1645
1973,-22.0015,97.5274,20,1008,1645
1973,-22,97.4866,20,1008,1645
1973,-22.0046,97.3607,20,1009,1655
1973,-22.0101,97.1368,20,1010,1685
1973,-22.0129,96.8126,20,1011,1715
1973,-21.9981,96.3251,20,1011,1766
1973,-21.9583,95.6961,20,1011,1826
1973,-21.8644,94.9546,20,1011,1899
1973,-21.7163,94.1536,20,1011,1984
1973,-21.4,93.3,20,1011,2075
1973,-20.9,91.5,20,1011,2160
1973,-20.3,89.9,20,1012,2237
1973,-9.79382,154.08,25,1000,369
1973,-9.88523,152.821,25,1001,234
1973,-10.4819,151.975,25,1002,142
1973,-12.5213,149.727,25,1001,208
1973,-14.4255,146.372,30,998,136
1973,-14.6868,145.503,25,997,39
1973,-15.0364,143.075,25,998,0
1973,-15.1041,142.145,40,996,0
1973,-15.1606,139.733,50,988,195
1973,-15.1013,138.334,55,985,138
1973,-14.9739,137.765,55,985,116
1973,-14.8487,137.243,60,985,59
1973,-14.7474,136.604,60,985,44
1973,-14.6371,136.131,50,985,49
1973,-14.4886,135.592,40,990,0
1973,-14.3549,135.048,30,998,0
1973,-14.2216,130.937,20, ,0
1973,-14.8797,129.161,20,999,15
1973,-15.0288,128.737,25,999,0
1973,-15.1545,128.416,25,999,0
1973,-15.2362,128.072,25,997,0
1973,-15.3253,127.725,25,999,0
1973,-15.4122,127.38,25,1000,0
1973,-15.5396,126.962,25,999,0
1973,-15.6851,126.633,25,997,0
1973,-15.8979,126.363,25,998,0
1973,-16.0741,126.12,25,998,0
1973,-16.2916,125.854,25,999,0
1973,-16.498,125.615,30,999,0
1973,-16.71,125.388,30,1000,0
1973,-16.911,125.132,30,1000,0
1973,-17.0742,124.833,30,998,0
1973,-17.1471,124.584,30,997,0
1973,-17.1559,124.502,30,996,0
1973,-17.117,124.203,35,995,0
1973,-17.0259,123.869,35,995,0
1973,-16.9835,123.728,35,995,10
1973,-16.9348,123.47,35,995,22
1973,-16.9155,123.322,35,994,11
1973,-16.8782,123.046,40,993,0
1973,-16.8925,122.633,40,990,0
1973,-16.9621,122.254,40,992,11
1973,-17.0645,121.837,45,990,48
1973,-17.2487,121.28,50,988,95
1973,-17.5054,120.672,50,986,148
1973,-17.7869,120.109,50,984,191
1973,-18.0251,119.503,55,981,224
1973,-18.1495,118.937,60,978,224
1973,-18.1626,118.803,60,977,214
1973,-18.1512,118.476,60,976,221
1973,-18.159,117.967,70,973,241
1973,-18.2283,117.41,75,971,256
1973,-18.3243,116.764,80,968,257
1973,-18.4554,116.062,80,965,243
1973,-18.5654,115.218,80,961,273
1973,-18.6562,114.424,80,958,309
1973,-18.7156,113.583,85,956,360
1973,-18.7761,112.757,85,955,368
1973,-18.799,111.967,90,954,404
1973,-18.8017,111.19,90,953,453
1973,-18.7999,110.418,90,952,510
1973,-18.7961,109.679,90,953,566
1973,-18.7895,109.027,90,953,625
1973,-18.8007,108.326,90,953,687
1973,-18.8056,107.645,90,952,751
1973,-18.8641,106.934,90,953,810
1973,-18.9998,106.255,90,954,858
1973,-19.2478,105.602,90,955,913
1973,-19.4896,105.112,90,955,947
1973,-19.7763,104.759,85,957,964
1973,-20.0307,104.425,85,958,996
1973,-20.2724,104.122,80,959,1015
1973,-20.4758,103.795,80,960,1039
1973,-20.5957,103.444,80,962,1077
1973,-20.6761,103.076,80,964,1105
1973,-20.6884,102.649,75,967,1155
1973,-20.7027,102.108,70,970,1206
1973,-20.7082,101.462,65,974,1267
1973,-20.6942,100.778,60,978,1339
1973,-20.657,100.044,55,982,1420
1973,-20.5856,99.2115,55,983,1504
1973,-20.5156,98.3298,55,984,1598
1973,-20.384,97.3943,55,985,1692
1973,-20.2421,96.4846,50,986,1769
1973,-20.0873,95.605,50,987,1813
1973,-19.9466,94.7637,50,989,1847
1973,-19.7995,94.0233,45,990,1892
1973,-19.661,93.3969,40,994,1926
1973,-19.5877,93.0206,35,993,1947
1973,-19.5815,92.4795,35,995,1984
1973,-19.6095,92.1752,30,996,2006
1973,-19.6543,91.9987,30,997,2029
1973,-19.7021,91.8219,30,999,2044
1973,-19.7011,91.6178,25,1000,2060
1973,-19.7126,91.4306,25,1001,2075
1973,-19.7662,91.264,25,1002,2090
1973,-19.8121,91.1072,25,1003,2106
1973,-19.8801,90.9238,25,1004,2129
1973,-19.9604,90.7902,25,1004,2144
1973,-20.0349,90.6953,25,1005,2152
1973,-20.1157,90.5249,25,1006,2175
1973,-20.1603,90.244,25,1007,2206
1973,-20.2001,89.8993,25,1009,2230
1973,-20.2038,89.4046,20,1009,2270
1973,-20.1951,88.7677,20,1010,2319
1973,-20.1763,87.7938,20,1011,2397
1973,-20.1,86.8,20,1012,2444
1973,-12,127,25,1001,201
1973,-12.1833,126.517,25,1003,184
1973,-12.3648,125.941,25,1000,180
1973,-12.5544,125.348,25,1000,179
1973,-12.795,124.734,25,1002,194
1973,-13.1213,124.129,25,1003,205
1973,-13.4562,123.485,30,999,220
1973,-13.7594,122.829,30,998,265
1973,-13.9775,122.127,35,996,292
1973,-14.1045,121.398,35,994,313
1973,-14.2215,120.617,40,992,356
1973,-14.3534,119.789,40,990,402
1973,-14.5782,118.968,45,989,450
1973,-14.9129,118.146,50,988,512
1973,-15.2902,117.321,50,986,568
1973,-15.6573,116.513,50,984,548
1973,-15.9861,115.673,55,982,525
1973,-16.2833,114.902,55,979,517
1973,-16.5512,114.119,60,976,524
1973,-16.827,113.34,65,973,550
1973,-17.0629,112.655,65,971,553
1973,-17.2363,112.084,70,968,562
1973,-17.3553,111.634,75,966,562
1973,-17.4453,111.256,80,965,577
1973,-17.4986,110.949,80,964,589
1973,-17.5434,110.672,80,964,601
1973,-17.5872,110.443,80,964,610
1973,-17.5987,110.233,80,964,623
1973,-17.6027,110.038,80,964,637
1973,-17.6051,109.848,80,964,651
1973,-17.5881,109.689,80,964,658
1973,-17.5325,109.529,80,964,681
1973,-17.4889,109.407,80,964,688
1973,-17.4491,109.306,80,964,703
1973,-17.3909,109.212,80,964,711
1973,-17.3478,109.113,80,964,726
1973,-17.2929,109.011,80,964,734
1973,-17.2631,108.901,80,964,741
1973,-17.1963,108.761,80,964,756
1973,-17.1004,108.621,80,964,779
1973,-16.9952,108.444,80,964,803
1973,-16.886,108.251,75,966,818
1973,-16.7288,108.053,75,968,849
1973,-16.5374,107.801,70,971,887
1973,-16.3878,107.522,65,974,918
1973,-16.2823,107.217,65,977,949
1973,-16.1842,106.856,60,979,954
1973,-16.0743,106.461,60,981,951
1973,-15.9851,105.99,55,982,949
1973,-15.9492,105.517,55,983,951
1973,-15.9576,105.061,55,983,973
1973,-16.0137,104.613,50,985,982
1973,-16.119,104.133,50,985,1005
1973,-16.2417,103.723,50,986,1028
1973,-16.4366,103.27,50,986,1062
1973,-16.6856,102.831,50,986,1112
1973,-16.9977,102.399,50,987,1159
1973,-17.2909,102.046,50,988,1207
1973,-17.5887,101.703,50,988,1250
1973,-17.8868,101.403,45,990,1294
1973,-18.2082,101.098,45,990,1338
1973,-18.5885,100.775,40,991,1392
1973,-18.9872,100.428,40,991,1429
1973,-19.3672,100.055,40,991,1445
1973,-19.6939,99.5971,35,992,1486
1973,-19.8776,99.1729,35,993,1521
1973,-19.9596,98.6403,35,993,1579
1973,-19.956,98.0627,35,995,1630
1973,-19.8808,97.5221,35,995,1685
1973,-19.7516,97.1104,30,996,1698
1973,-19.6503,96.7133,30,996,1711
1973,-19.6042,96.3388,30,996,1725
1973,-19.6108,95.9923,30,997,1744
1973,-19.7012,95.6859,25,999,1771
1973,-19.8094,95.4192,25,999,1799
1973,-19.9142,95.2121,25,1001,1821
1973,-20.02,95.0217,25,1002,1842
1973,-20.1231,94.8558,25,1002,1858
1973,-20.2235,94.6801,25,1002,1879
1973,-20.3194,94.5128,25,1003,1901
1973,-20.4,94.4,25,1004,1916
1973,-8.9,130.9,20,1009,103
1973,-9.39676,132.091,20,1007,179
1973,-9.73685,133.152,20,1006,193
1973,-10.0863,133.957,25,1003,188
1973,-10.5,134.783,25,1000,179
1973,-10.61,135.057,25,1000,171
1973,-10.7462,135.369,25,1000,158
1973,-10.8926,135.679,30,1000,134
1973,-11.05,135.967,30,1000,124
1973,-11.2487,136.33,30,1000,92
1973,-11.3867,136.632,30,999,68
1973,-11.5439,136.882,30,999,70
1973,-11.7,137.083,30,999,68
1973,-11.8635,137.216,30,999,49
1973,-11.9975,137.328,30,999,46
1973,-12.156,137.445,30,999,44
1973,-12.35,137.533,40,998,54
1973,-12.5897,137.516,40,998,63
1973,-12.8429,137.438,40,998,68
1973,-13.0917,137.362,40,998,76
1973,-13.3,137.283,40,998,70
1973,-13.5127,137.173,40,998,46
1973,-13.725,137.003,40,998,15
1973,-13.8998,136.878,35,999,10
1973,-14.05,136.783,30,1000,0
1973,-14.1958,136.763,30,1002,10
1973,-14.3713,136.768,30,1000,11
1973,-14.5975,136.8,30,1001,33
1973,-14.8857,136.824,30,1002,67
1973,-16.0883,136.557,30,1002,0
1973,-16.4,136.2,25,1005,0
1973,-8.6,103.367,20,1006,282
1973,-8.68856,103.114,20,1006,314
1973,-8.8,102.8,20,1006,346
1973,-8.91345,102.409,20,1005,388
1973,-9.04528,101.996,20,1005,430
1973,-9.21212,101.59,20,1005,479
1973,-9.4,101.2,20,1005,528
1973,-9.61421,100.833,25,1004,577
1973,-9.84745,100.489,25,1004,617
1973,-10.0177,100.184,25,1004,656
1973,-10.2,99.9,25,1003,696
1973,-10.3968,99.583,25,1003,736
1973,-10.5987,99.25,25,1002,785
1973,-10.7988,98.8769,25,1002,825
1973,-11,98.5,25,1002,873
1973,-11.1979,98.1564,25,1001,910
1973,-11.407,97.812,25,1001,955
1973,-11.645,97.5274,25,1000,993
1973,-11.9,97.2,30,999,1039
1973,-12.1042,96.8353,30,999,1084
1973,-12.3084,96.4521,30,999,1122
1973,-12.5434,96.0695,30,999,1167
1973,-12.8,95.7,30,999,1221
1973,-13.0232,95.3928,30,998,1259
1973,-13.2582,95.1424,35,997,1306
1973,-13.4816,94.9091,35,997,1337
1973,-13.7,94.7,35,997,1368
1973,-13.9023,94.485,35,997,1399
1973,-14.1096,94.2467,35,997,1437
1973,-14.3445,93.9399,35,997,1476
1973,-14.6,93.6,35,997,1522
1973,-14.8433,93.3,35,997,1560
1973,-15.0537,93.0037,35,997,1607
1973,-15.2413,92.7055,30,997,1636
1973,-15.4,92.4,30,998,1674
1973,-15.5871,92.0863,30,998,1713
1973,-15.7612,91.7551,30,999,1751
1973,-15.8997,91.3863,30,999,1788
1973,-16,91,30,1000,1821
1973,-16.0462,90.6069,30,1000,1842
1973,-16.0437,90.2063,30,1001,1864
1973,-16.0075,89.81,30,1001,1887
1973,-15.9,89.4,25,1001,1901
1973,-15.7236,88.9449,25,1001,1913
1973,-15.503,88.484,25,1001,1921
1973,-15.2784,87.9821,25,1001,1937
1973,-15,87.5,25,1001,1946
1973,-14.6752,87.1049,25,1001,1949
1973,-14.3724,86.8007,25,1001,1947
1973,-5,131,25,1002,123
1973,-5.76,128,30,1000,246
1973,-6.00369,126.023,30,997,191
1973,-6.35,125.1,45,988,189
1973,-6.45,124.1,55,979,157
1973,-6.46489,122.937,60,972,90
1973,-6.7169,121.983,70,964,136
1973,-7.45,121.4,80,950,116
1973,-8.35401,121.445,80,961,15
1973,-8.6,121,30,997,0
1973,-8.8,87.2,25,1001,1520
1973,-8.80005,86.8833,25,1000,1549
1973,-8.80002,86.5036,25,999,1587
1973,-8.79999,86.1659,30,997,1616
1973,-8.80002,85.798,30,996,1654
1973,-8.79999,85.405,35,995,1692
1973,-8.79999,84.9998,35,994,1718
1973,-8.79997,84.5963,40,993,1705
1973,-8.8,84.1983,40,992,1694
1973,-8.79998,83.8117,40,992,1685
1973,-8.7993,83.4553,45,991,1678
1973,-8.7987,83.0912,50,989,1670
1973,-8.79878,82.7558,50,988,1665
1973,-8.79747,82.4167,50,987,1659
1973,-8.80092,82.094,50,986,1655
1973,-8.81748,81.7367,50,985,1651
1973,-8.84155,81.4023,55,983,1649
1973,-8.8758,81.095,55,982,1659
1973,-8.90968,80.7968,55,981,1658
1973,-8.97248,80.495,60,980,1669
1973,-9.10864,80.1957,60,979,1681
1973,-15.2361,80.3551,60,978,2363
1973,-15.9419,80.4951,60,979,2442
1973,-16.6497,80.6319,60,980,2438
1973,-17.3308,80.7667,55,981,2442
1973,-17.9744,80.9134,55,982,2438
1973,-18.6155,81.0814,55,983,2448
1973,-19.3392,81.2402,55,984,2448
1973,-20.0721,81.4161,55,986,2460
1973,-20.7905,81.6273,50,987,2476
1973,-21.4933,81.8455,50,989,2493
1973,-22.2193,82.0711,45,990,2524
1973,-22.9214,82.3264,40,991,2545
1973,-23.5933,82.6264,35,992,2580
1973,-24.2409,82.9647,35,993,2625
1973,-24.8817,83.3486,35,994,2662
1973,-25.5407,83.7543,30,996,2719
1973,-26.198,84.1605,30,997,2769
1973,-26.9412,84.6117,30,998,2751
1973,-27.7319,85.0699,30,999,2688
1973,-28.5397,85.7295,30,1000,2631
1973,-29.6047,86.9003,25,1001,2573
1973,-30.606,88.3122,30,1001,2482
1973,-31.3513,89.8997,30,1001,2341
1973,-31.9505,91.7031,35,1001,2175
1973,-32.4109,93.6038,35,1001,1991
1973,-32.6491,95.6846,40,1001,1794
1973,-32.6374,97.9854,40,1000,1582
1973,-32.4061,100.341,45,1000,1373
1973,-32.4976,102.505,45,1000,1168
1973,-32.6885,104.607,50,996,971
1973,-32.8797,106.72,55,990,774
1973,-33.0914,108.8,60,988,577
1973,-33.2969,110.801,60,984,390
1973,-33.4749,112.809,60,980,203
1973,-33.6291,114.939,60,976,9
1973,-33.8529,117.016,60,984,0
1973,-34.24,118.425,55,987,0
1973,-34.9299,119.702,50,987,52
1973,-36.1103,121.273,50,984,244
1973,-37.754,122.843,50,981,423
1973,-39.736,124.155,50,978,641
1973,-41.8389,125.379,50,976,889
1973,-43.8913,126.572,50,974,1140
1973,-45.8427,127.751,50,972,1309
1974,-11.2,134.74,20, ,100
1974,-11.1495,134.478,20, ,105
1974,-11.0957,134.2,25, ,89
1974,-10.9766,133.941,25, ,90
1974,-10.8348,133.73,25, ,109
1974,-10.711,133.397,25, ,95
1974,-10.5947,133.103,25, ,92
1974,-10.4652,132.818,25, ,95
1974,-10.4,132.583,30, ,95
1974,-10.4323,132.361,30, ,90
1974,-10.5387,132.184,30, ,78
1974,-10.6461,132.005,30, ,67
1974,-10.75,131.833,35,995,60
1974,-10.8093,131.627,35,995,62
1974,-10.8537,131.385,35,995,46
1974,-10.9013,131.137,35,995,44
1974,-10.95,130.883,40,995,49
1974,-11.0169,130.582,45,995,33
1974,-11.0904,130.244,50,993,33
1974,-11.1595,129.933,50,993,39
1974,-11.25,129.6,50,993,64
1974,-11.3306,129.324,50,993,90
1974,-11.4045,129.076,50,993,109
1974,-11.519,128.806,55,990,141
1974,-11.65,128.533,60,990,174
1974,-11.8001,128.208,65,990,206
1974,-11.945,127.869,65,985,229
1974,-12.1132,127.525,65,985,195
1974,-12.3,127.217,65,980,168
1974,-12.525,126.854,65,980,145
1974,-12.7521,126.553,70,975,116
1974,-12.9889,126.266,75,975,110
1974,-13.25,126.017,80,970,90
1974,-13.4921,125.844,80,970,64
1974,-13.7558,125.712,80,970,46
1974,-14.0024,125.546,80,970,35
1974,-14.2833,125.367,80,970,21
1974,-14.5966,125.147,70,980,10
1974,-14.7719,125.013,65,985,21
1974,-15.0946,124.825,60,987,11
1974,-15.4087,124.711,50,989,0
1974,-15.7211,124.666,45,990,0
1974,-16.0329,124.652,40,991,0
1974,-16.3422,124.685,35,991,0
1974,-16.6319,124.756,35,991,0
1974,-16.9354,124.85,35,992,0
1974,-17.2396,124.962,30,992,0
1974,-17.5457,125.086,30,992,0
1974,-17.8326,125.204,25,993,0
1974,-18.0471,125.172,25,994,0
1974,-18.1665,124.941,25,995,0
1974,-18.2172,124.682,25,996,0
1974,-18.2451,124.482,25,997,0
1974,-18.3288,124.512,25,998,0
1974,-18.5372,124.824,25,999,0
1974,-18.7863,125.328,25,999,0
1974,-19.0942,126.181,20,1000,0
1974,-19.3533,127.051,20,1000,0
1974,-19.5107,127.908,20,1000,0
1974,-19.4719,128.597,20,1000,0
1974,-9.00121,91.0008,20,1006,1197
1974,-9.31336,91.2133,20,1005,1204
1974,-9.6,91.4,20,1003,1213
1974,-9.80999,91.51,20,1001,1222
1974,-10,91.6,20,1003,1231
1974,-10.2,91.695,20,1005,1241
1974,-10.4,91.8,20,1004,1251
1974,-10.61,91.9183,20,1005,1262
1974,-10.8006,92.1008,20,1004,1266
1974,-10.915,92.3233,25,1002,1262
1974,-11,92.6,25,1001,1253
1974,-11.0433,92.8283,25,1000,1240
1974,-11.1,93.1,25,1002,1232
1974,-11.105,93.4,25,1004,1215
1974,-11.1,93.7,25,1003,1199
1974,-11.1,93.9767,25,1003,1184
1974,-11.1,94.2008,25,1003,1174
1974,-11.095,94.405,25,1001,1164
1974,-11.1,94.6,25,1000,1154
1974,-11.1283,94.8,25,999,1145
1974,-11.2,95,25,1002,1139
1974,-11.2283,95.205,25,1003,1123
1974,-11.3,95.4,25,1002,1116
1974,-11.4,95.5717,25,1003,1110
1974,-11.5003,95.7006,25,1003,1111
1974,-11.5383,95.8334,25,1001,1104
1974,-11.6,96,25,999,1098
1974,-11.6283,96.1717,30,997,1084
1974,-11.7,96.3,30,998,1085
1974,-11.795,96.405,30,998,1086
1974,-11.9,96.5,30,996,1087
1974,-12.005,96.6,35,995,1089
1974,-12.1002,96.7004,45,994,1091
1974,-12.1667,96.8,50,994,1092
1974,-12.2,96.9,50,994,1086
1974,-12.295,97,50,994,1088
1974,-12.4,97.1,45,994,1087
1974,-12.505,97.2,45,994,1085
1974,-12.6,97.3,45,994,1082
1974,-12.6766,97.39,40,994,1080
1974,-12.7001,97.5006,40,994,1072
1974,-12.7483,97.69,40,994,1054
1974,-12.7,97.9,40,994,1037
1974,-12.61,98.1,40,994,1013
1974,-12.5,98.3,40,994,990
1974,-12.405,98.5,40,994,966
1974,-12.3,98.7,40,994,942
1974,-12.1667,98.9,40,994,918
1974,-11.9995,99.1007,40,994,887
1974,-11.895,99.295,40,994,863
1974,-11.8,99.5,40,994,839
1974,-11.7,99.7233,40,994,816
1974,-11.6,100,40,994,784
1974,-11.485,100.29,40,994,752
1974,-11.4,100.6,40,994,721
1974,-11.3984,100.938,40,994,699
1974,-11.5005,101.301,40,994,678
1974,-11.7033,101.592,40,993,676
1974,-12,101.8,40,991,691
1974,-12.3233,101.925,45,990,714
1974,-12.7,102,45,990,748
1974,-13.0383,102.01,45,990,777
1974,-13.4,102,45,989,818
1974,-13.71,101.995,45,989,848
1974,-14.001,102,50,988,879
1974,-14.2767,102.062,50,986,904
1974,-14.5,102.1,50,984,923
1974,-14.715,102.162,55,983,937
1974,-14.9,102.2,55,983,956
1974,-15.01,102.3,55,983,961
1974,-15.1,102.4,55,982,966
1974,-15.195,102.423,55,982,976
1974,-15.3005,102.5,55,981,981
1974,-15.4283,102.68,55,982,982
1974,-15.6,102.9,55,981,994
1974,-15.7917,103.128,55,982,1006
1974,-15.9,103.4,55,986,1006
1974,-15.825,103.677,55,987,985
1974,-15.7,103.9,55,986,968
